LTDB012_b;1.15;1.15;4;15
0;1;0;0;0
1;9.79;546.63;41.19;1
1;9.79;546.63;41.19;2
1;19.46;550.77;41.19;3
1;18.38;550.58;39.18;4
1;19.53;550.59;38.76;5
1;20.68;551.07;40.81;6
1;31.72;556.65;41.19;7
1;31.72;556.65;41.19;8
1;35.03;555.63;41.19;9
1;34.01;555.13;41.19;10
1;34.01;555.13;41.19;11
1;34.01;555.89;41.19;12
1;31.17;560.04;29.19;13
1;31.17;561.63;29.19;14
1;28.01;562.62;21.19;15
1;27.17;561.04;25.19;16
1;26.09;561.25;21.19;17
1;27.52;561.18;17.19;18
1;27.61;559.98;13.19;19
1;26.59;560.16;9.19;20
1;22.95;561.22;5.19;21
1;22.66;561.22;5.19;22
1;23.24;558.02;5.19;23
1;24.12;557.44;5.19;24
1;19.84;551.11;1.19;25
1;20.42;547.29;1.19;26
1;20.42;547.29;1.19;27
2;58.51;530.78;25.19;1
2;58.51;530.78;25.19;2
2;59.55;528.07;21.19;3
2;59.24;527.24;17.19;4
2;65.03;533.83;21.19;5
2;67.59;534.47;17.19;6
2;68.42;535.03;17.19;7
2;71.08;539.65;13.19;8
2;73.34;544.17;13.19;9
2;76.12;547.28;9.19;10
2;75.6;549.82;13.19;11
2;75.54;550.43;9.19;12
2;69.69;560.93;5.19;13
2;69.53;561.02;9.19;14
2;66.28;565.9;13.19;15
2;66.85;565.9;13.19;16
2;71.82;564.74;9.19;17
2;73.83;565.32;9.19;18
2;76.34;559.06;1.19;19
2;78.11;552.29;1.19;20
2;78.99;546.7;1.19;21
2;78.99;546.7;1.19;22
2;77.82;543.17;1.19;23
2;77.55;540.98;9.19;24
2;77.57;539.94;13.19;25
2;75.73;538.22;21.19;26
2;77.37;538.49;21.19;27
2;79.02;539.86;21.19;28
2;85.33;545.07;21.19;29
2;90.81;546.44;21.19;30
2;93.47;549.22;17.19;31
2;96.29;551.93;21.19;32
2;97.67;553.03;21.19;33
2;99.31;552.67;25.19;34
2;101.98;551.78;29.19;35
2;105.44;550.99;29.19;36
2;105.61;552.76;33.19;37
2;108.61;552.16;37.19;38
2;108.1;551.64;37.19;39
2;108.1;551.64;37.19;40
2;117.42;555.62;33.19;41
2;118.72;556.69;33.19;42
2;121.67;556.84;29.19;43
2;125.79;557.53;25.19;44
2;128.38;559.06;21.19;45
2;128.22;563.02;9.19;46
2;126.79;560.45;9.19;47
2;120.78;562.45;9.19;48
2;119.63;564.74;9.19;49
2;120.2;571.09;5.19;50
2;121.63;571.9;9.19;51
2;123.92;574.19;9.19;52
2;130.35;579.17;13.19;53
2;128.94;583.69;13.19;54
2;126.12;584.53;13.19;55
2;125.84;584.53;13.19;56
2;124.99;584.53;13.19;57
2;116.77;580.49;9.19;58
2;115.34;581.06;9.19;59
2;112.95;580.67;5.19;60
2;104.74;580.49;9.19;61
2;102.69;579.17;13.19;62
2;101.31;578.77;9.19;63
2;101.31;578.77;9.19;64
2;101.31;578.77;9.19;65
2;99.3;581.83;5.19;66
2;94.59;584.08;1.19;67
2;91.46;582.99;5.19;68
2;91;584.5;9.19;69
2;91.86;586.5;9.19;70
2;84.18;587.52;25.19;71
2;84.68;587.93;19.21;72
2;85.1;587.93;18.44;73
2;85.87;586.78;23.1;74
2;85.12;586.78;21.55;75
2;86.32;585.63;23.2;76
2;87.14;581.03;30.85;77
2;89.21;578.73;33.55;78
2;91.18;576.44;34.9;79
2;95.1;574.14;32.6;80
2;97.81;574.14;31.29;81
2;100.85;574.14;28.95;82
2;104.09;572.99;30.03;83
2;107.82;572.99;31.06;84
2;108.26;572.99;29.92;85
2;110.51;571.84;31.99;86
2;111.45;571.84;31.86;87
2;113.96;571.85;33.19;88
2;114.6;571.12;33.19;89
3;86.8;550.99;29.19;1
3;88.4;551.78;29.19;2
3;88.83;551.97;33.19;3
3;93.46;556.31;29.19;4
3;98.52;558.97;29.19;5
3;101.15;559.31;33.19;6
3;101.18;559.5;29.19;7
3;103.57;561.63;29.19;8
3;105.17;560.83;29.19;9
3;107.57;561.9;29.19;10
3;108.1;561.63;29.19;11
3;108.1;561.63;29.19;12
3;110.55;567.83;21.19;13
3;107.66;571.48;17.19;14
3;108.49;572.03;17.19;15
3;104.25;575.24;21.19;16
3;101.23;579.9;21.19;17
3;99.85;581.58;25.19;18
3;96.61;580.5;25.19;19
3;96.61;580.77;25.19;20
3;97.15;582.39;25.19;21
3;96.61;583.2;25.19;22
3;96.07;583.74;25.19;23
3;99.05;585.06;29.19;24
3;99.05;585.32;29.19;25
3;99.85;585.59;29.19;26
3;100.65;583.99;29.19;27
3;96.45;586.64;29.19;28
4;127.88;403.67;13.19;1
4;123.64;407.62;13.19;2
4;116.3;412.7;13.19;3
4;113.48;412.99;13.19;4
4;113.81;413.86;17.19;5
4;114.09;414.97;17.19;6
4;111.03;417.75;17.19;7
4;108.53;419.98;17.19;8
4;106.19;420.49;21.19;9
4;104.46;415.33;25.19;10
4;99.86;412.9;25.19;11
4;99.07;411.63;17.19;12
4;94.85;409.32;13.19;13
4;93.16;407.91;13.19;14
4;91.31;402.82;5.19;15
4;90.73;401.66;5.19;16
4;90.44;401.66;5.19;17
4;84.48;407.43;1.19;18
4;79.77;408.31;1.19;19
4;76.82;408.31;1.19;20
5;217.26;546.29;29.19;1
5;216.73;546.29;29.19;2
5;217.53;548.69;29.19;3
5;216.73;550.55;29.19;4
5;212.47;555.35;29.19;5
5;210.08;559.07;29.19;6
5;209.81;560.14;29.19;7
5;208.75;560.67;29.19;8
5;205.55;560.14;29.19;9
5;202.09;559.34;29.19;10
5;199.47;561.21;25.19;11
5;197.32;563.95;21.19;12
5;194.3;565.04;21.19;13
5;191.21;566.18;17.19;14
5;189.54;566.73;17.19;15
5;189.26;566.73;17.19;16
5;191.49;566.18;17.19;17
5;190.77;565.03;9.19;18
5;190.85;564.21;13.19;19
5;190.65;563.67;17.19;20
5;192.07;561.97;1.19;21
5;192.07;557.26;1.19;22
5;189.72;554.02;1.19;23
5;191.48;552.55;1.19;24
5;193.3;550.18;5.19;25
5;193.3;550.18;5.19;26
5;193.01;544.08;5.19;27
5;190.68;540.31;5.19;28
5;190.6;540.19;1.19;29
5;188.65;538.28;5.19;30
5;188.54;538.71;1.19;31
5;183.61;529.82;9.19;32
5;183.13;530.15;5.19;33
5;183.61;522.95;9.19;34
5;181.6;522.38;9.19;35
5;183.79;519.9;13.19;36
5;182.79;520.62;21.19;37
5;182.79;521.99;21.19;38
5;181.64;520.41;25.19;39
5;180.56;518.79;25.19;40
5;183.53;516.09;25.19;41
5;184.61;516.09;25.19;42
5;190.55;515.55;25.19;43
5;192.72;514.74;25.19;44
5;191.01;513.76;21.19;45
5;191.09;513.93;25.19;46
5;190.28;514.74;25.19;47
5;191.91;512.85;25.19;48
5;194.07;511.5;25.19;49
5;195.7;505.3;29.19;50
5;197.58;503.12;25.19;51
5;197.58;503.12;25.19;52
5;196.5;500.69;25.19;53
5;196.5;500.69;25.19;54
5;194.03;497.58;21.19;55
5;191.21;495.23;17.19;56
5;190.1;494.95;17.19;57
5;188.98;493.83;17.19;58
5;187.45;493.47;21.19;59
5;185.15;491.23;25.19;60
5;183.8;489.61;25.19;61
5;182.39;489.33;29.19;62
5;182.82;486.24;37.19;63
5;178.21;483;41.19;64
5;179.99;479.44;41.19;65
5;180.75;475.12;41.19;66
5;179.23;476.14;41.19;67
5;175.16;473.09;41.19;68
5;172.5;472.56;37.19;69
5;168.11;470.75;37.19;70
5;167.33;470.75;37.19;71
5;164.49;470.75;37.19;72
5;163.98;472.04;37.19;73
5;162.95;472.82;37.19;74
5;162.43;474.37;37.19;75
5;161.91;476.95;37.19;76
5;160.11;482.11;37.19;77
5;159.07;484.95;37.19;78
5;158.56;487.53;37.19;79
5;157.53;488.82;37.19;80
5;154.58;495.2;41.19;81
5;153.05;496.98;41.19;82
5;152.04;498.76;41.19;83
5;150;499.01;41.19;84
5;147.97;500.03;41.19;85
5;146.95;501.04;41.19;86
6;213.52;462.52;5.19;1
6;215.81;465.26;5.19;2
6;215.33;466.81;9.19;3
6;215.35;466.64;5.19;4
6;215.78;471.35;9.19;5
6;214.41;475.52;13.19;6
6;213.5;479.19;17.19;7
6;213.05;480.97;17.19;8
6;213.05;480.97;17.19;9
6;213.05;480.97;17.19;10
6;211.27;481.86;17.19;11
6;212.17;481.02;21.19;12
6;215.26;481.46;21.19;13
6;219.24;483.23;21.19;14
6;223.75;483.2;17.19;15
6;223.65;482.78;21.19;16
6;224.2;482.75;17.19;17
6;226.42;484.98;17.19;18
6;228.65;484.53;17.19;19
6;228.65;485.87;17.19;20
6;230.43;484.53;17.19;21
6;231.77;484.09;17.19;22
6;233.74;484.07;13.19;23
6;235.09;483.62;13.19;24
6;238.24;485.42;13.19;25
6;239.15;485.4;5.19;26
6;242.35;484.03;5.19;27
6;245.38;482.62;1.19;28
6;250.03;482.35;1.19;29
6;253.3;482.22;1.19;30
6;258.46;480.95;1.19;31
6;262.82;477.76;1.19;32
7;226.42;413.23;17.19;1
7;227.05;407.11;25.19;2
7;231.33;405.21;17.19;3
7;231.77;401.2;17.19;4
7;234.69;399.76;21.19;5
7;235.58;399.32;21.19;6
7;236.67;398.52;17.19;7
7;235.29;394.67;9.19;8
7;235.23;392.59;1.19;9
7;236.15;387.51;1.19;10
7;237.53;384.27;1.19;11
7;237.53;384.27;1.19;12
7;241.23;381.04;1.19;13
7;240.98;381.96;5.19;14
7;241.23;378.27;1.19;15
7;242.15;375.96;1.19;16
7;242.15;375.96;1.19;17
7;242.15;372.27;1.19;18
7;241.23;365.34;1.19;19
7;242.15;358.88;1.19;20
8;246.93;430.93;5.19;1
8;250.59;431.39;5.19;2
8;251.05;428.19;5.19;3
8;257.07;423.71;9.19;4
8;259.24;419.83;1.19;5
8;259.7;417.98;1.19;6
8;261.58;417.2;5.19;7
8;262.95;415.83;5.19;8
8;262.95;415.37;5.19;9
8;261.63;416.1;21.19;10
8;262.52;415.21;21.19;11
8;266.44;418.92;25.19;12
8;266.88;418.92;25.19;13
8;268.63;422.43;25.19;14
8;272.57;423.74;25.19;15
8;275.92;423.88;29.19;16
8;280.69;424.75;29.19;17
8;286.07;424.46;33.19;18
8;286.07;424.46;33.19;19
8;287.36;424.46;33.19;20
8;287.36;424.89;33.19;21
8;286.93;430.47;33.19;22
8;289.94;432.62;33.19;23
8;292.09;433.48;33.19;24
8;293.38;433.48;33.19;25
8;297.67;433.91;33.19;26
8;298.96;433.48;33.19;27
8;298.96;433.48;33.19;28
8;301.13;432.7;37.19;29
8;291.77;441.63;37.19;30
8;287.94;441.63;37.19;31
8;285.39;440.36;37.19;32
8;283.26;440.36;37.19;33
8;284.96;445.04;37.19;34
8;284.28;446.27;41.19;35
9;349.41;570.9;31.24;1
9;343.66;576.98;33.1;2
9;343.66;580.29;31.69;3
9;343.66;580.6;30.27;4
9;342.52;581.58;29.78;5
9;340.22;585.18;27.29;6
10;412.79;560.31;21.19;1
10;412.79;560.31;21.19;2
10;413.27;557.88;21.19;3
10;419.18;556.41;25.19;4
10;423.52;553.52;25.19;5
10;423.47;552.54;21.19;6
10;422.5;552.05;21.19;7
10;424.45;553.51;21.19;8
10;428.34;553.03;25.19;9
10;435.62;547.2;21.19;10
10;435.18;544.68;17.19;11
10;436.16;543.21;17.19;12
10;443.63;547.04;13.19;13
10;445.11;547.53;13.19;14
10;445.11;547.53;13.19;15
10;445.11;547.53;13.19;16
10;445.11;547.53;13.19;17
10;445.6;545.06;13.19;18
10;445.47;544.19;17.19;19
10;451.9;548.32;5.19;20
10;451.71;546.44;9.19;21
10;451.57;551.23;1.19;22
10;451.57;551.23;1.19;23
10;451.39;550.83;5.19;24
10;452.4;552.84;5.19;25
10;449.89;554.85;5.19;26
10;446.38;557.86;5.19;27
10;444.24;564.36;9.19;28
10;442.75;567.84;9.19;29
10;440.26;572.82;9.19;30
10;441.45;580.07;1.19;31
10;441.45;580.07;1.19;32
10;441.45;580.57;1.19;33
10;440.95;580.57;1.19;34
10;438.93;569.95;1.19;35
10;438.93;569.95;1.19;36
10;441.96;560.34;1.19;37
10;442.97;557.3;1.19;38
10;449.55;554.77;1.19;39
10;449.55;553.76;1.19;40
10;452.9;551.33;5.19;41
10;452.9;551.33;5.19;42
10;454.61;549.71;1.19;43
10;456.63;549.21;1.19;44
10;456.63;549.21;1.19;45
10;457.14;549.21;1.19;46
10;457.14;549.21;1.19;47
10;457.14;549.21;1.19;48
10;457.14;549.21;1.19;49
10;458.15;547.19;1.19;50
10;462.2;547.19;1.19;51
10;464.94;546.31;5.19;52
10;468.77;547.19;1.19;53
10;469.28;547.19;1.19;54
10;469.78;547.19;1.19;55
10;469.78;548.7;1.19;56
10;469.78;550.22;1.19;57
10;468.77;553.26;1.19;58
10;467.26;556.8;1.19;59
10;467.26;558.32;1.19;60
10;467.26;557.3;1.19;61
10;466.75;557.81;1.19;62
10;465.74;558.82;1.19;63
10;465.74;558.82;1.19;64
10;465.74;558.82;1.19;65
10;465.74;558.32;1.19;66
10;466.24;555.79;1.19;67
10;466.24;554.77;1.19;68
10;466.24;553.76;1.19;69
10;467.76;553.26;1.19;70
10;468.27;555.28;1.19;71
10;468.77;554.77;1.19;72
10;468.77;554.77;1.19;73
10;468.77;552.75;1.19;74
10;467.26;554.27;1.19;75
10;467.76;557.3;1.19;76
10;469.78;554.77;1.19;77
10;470.29;554.77;1.19;78
10;469.78;555.79;1.19;79
10;468.27;556.29;1.19;80
10;466.24;552.75;1.19;81
10;465.74;551.23;1.19;82
10;466.75;554.27;1.19;83
10;467.76;552.75;1.19;84
10;467.76;552.75;1.19;85
10;467.76;552.75;1.19;86
10;467.76;554.27;1.19;87
10;468.77;554.27;1.19;88
10;468.77;551.74;1.19;89
11;427.85;523.39;21.19;1
11;427.84;523.61;17.19;2
11;427.84;524.59;17.19;3
11;427.84;524.59;17.19;4
11;427.84;524.59;17.19;5
11;427.84;525.57;17.19;6
11;427.83;526.3;13.19;7
11;431.28;530.74;13.19;8
11;432.27;531.24;13.19;9
11;432.76;538.15;13.19;10
11;432.73;536.84;17.19;11
11;433.87;542.63;1.19;12
11;436.9;543.14;1.19;13
11;438.42;553.26;1.19;14
11;440.44;553.26;1.19;15
11;438.93;552.24;1.19;16
11;439.94;549.21;1.19;17
11;437.91;552.24;1.19;18
11;439.43;552.24;1.19;19
11;443.66;555.18;2.79;20
12;438.94;445.6;25.19;1
12;438.94;445.6;25.19;2
12;440.86;443.67;25.19;3
12;438.46;443.19;25.19;4
12;437.97;442.22;25.19;5
12;437.97;442.22;25.19;6
12;437.97;442.22;25.19;7
12;437.49;444.15;25.19;8
12;438.46;444.63;25.19;9
12;439.9;444.63;25.19;10
12;439.42;447.04;25.19;11
12;438.94;449.93;25.19;12
12;438.94;450.9;25.19;13
12;437.49;453.31;25.19;14
12;437.49;453.31;25.19;15
12;446.5;460.34;29.19;16
12;447.45;460.34;29.19;17
12;447.45;460.34;29.19;18
12;449.37;458.43;29.19;19
12;449.84;457.47;29.19;20
12;450.5;454.27;25.19;21
12;455.05;451.98;21.19;22
12;456.76;449.45;25.19;23
12;460.88;445.67;21.19;24
12;460.88;444.21;21.19;25
12;460.39;441.29;21.19;26
12;460.39;437.89;21.19;27
12;464.57;436.92;17.19;28
12;465.06;434.96;17.19;29
12;465.55;432.51;17.19;30
12;464.37;432.47;13.19;31
12;464.37;431.97;13.19;32
12;464.37;429.01;13.19;33
12;463.16;426.95;9.19;34
12;461.67;425.96;9.19;35
12;461.67;425.96;9.19;36
12;461.17;422.97;9.19;37
12;461.43;422.85;5.19;38
12;460.43;423.35;5.19;39
12;461.18;419.7;1.19;40
12;461.18;416.16;1.19;41
12;459.67;413.12;1.19;42
12;459.67;412.11;1.19;43
12;462.7;411.1;1.19;44
12;463.71;410.09;1.19;45
12;464.73;408.06;1.19;46
12;466.24;406.04;1.19;47
12;466.24;403.51;1.19;48
12;466.24;403.51;1.19;49
12;467.26;403.51;1.19;50
12;469.96;403.78;5.19;51
12;471.47;403.78;5.19;52
12;471.97;402.78;5.19;53
12;472.82;401.99;1.19;54
12;473.33;400.98;1.19;55
12;473.98;400.27;5.19;56
12;475.35;399.46;1.19;57
12;475.48;399.77;5.19;58
12;477.7;399.88;13.19;59
12;480.59;398.08;9.19;60
12;481.16;397.9;13.19;61
12;481.58;398.08;9.19;62
12;484.12;399.88;13.19;63
12;484.65;400.18;17.19;64
12;485.14;400.18;17.19;65
12;489.55;396.75;17.19;66
12;489.55;396.75;17.19;67
12;489.06;395.77;17.19;68
12;488.57;395.77;17.19;69
12;488.08;393.2;21.19;70
12;488.08;393.68;21.19;71
12;488.08;393.68;21.19;72
12;486.15;393.56;25.19;73
12;485.67;391.64;25.19;74
12;484.22;389.23;25.19;75
12;483.74;389.71;25.19;76
12;483.26;390.19;25.19;77
12;481.33;384.89;25.19;78
12;480.9;381.51;29.19;79
12;479.94;378.16;29.19;80
12;479.94;378.16;29.19;81
12;479.94;378.16;29.19;82
12;479.94;378.16;29.19;83
12;479.94;378.16;29.19;84
12;479.94;378.16;29.19;85
12;480.9;377.69;29.19;86
12;485.67;372.5;33.19;87
12;484.72;374.4;33.19;88
12;485.19;372.59;37.19;89
13;330.54;314.44;13.19;1
13;330.05;319.38;13.19;2
13;330.54;321.36;13.19;3
13;332.02;322.84;13.19;4
13;332.02;325.8;13.19;5
13;332.81;326.71;17.19;6
13;332.81;326.71;17.19;7
13;333.22;328.38;9.19;8
13;332.95;330.01;5.19;9
13;332.18;329.15;1.19;10
13;332.69;331.17;1.19;11
13;331.68;333.7;1.19;12
13;331.68;335.22;1.19;13
13;331.17;338.25;1.19;14
13;328.13;341.29;1.19;15
13;328.13;341.29;1.19;16
13;327.12;340.78;1.19;17
13;326.62;341.29;1.19;18
13;326.62;341.29;1.19;19
13;326.62;341.29;1.19;20
13;324.09;341.79;1.19;21
13;324.09;341.79;1.19;22
13;324.09;342.3;1.19;23
13;322.57;343.82;1.19;24
13;317.37;346.72;1.19;25
13;317.23;346.43;1.19;26
14;283.49;259.2;30.44;1
14;280.64;260.34;33.5;2
14;279.46;261.49;32.77;3
14;270.45;261.49;32.77;4
14;268.64;267.24;31.62;5
14;263.2;274.64;32.38;6
14;262.06;280.73;26.37;7
14;262.06;281.83;20.8;8
14;266.65;284.04;18.56;9
14;267.8;290.01;20.54;10
14;272.4;290.19;22.72;11
14;272.4;290.19;22.72;12
14;273.55;290.31;26.25;13
14;280.11;286.78;28.78;14
14;281.07;286.78;28.78;15
